Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,70,Finisher,shawn chapler,USA,F,15,45-49,0.378796296296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,71,Finisher,ron ehrhard,USA,M,56,45-49,0.379131944444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,72,Finisher,matt sterlin,USA,M,57,40-44,0.379525462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,73,Finisher,luanne park,USA,F,16,55-59,0.380671296296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,74,Finisher,ryan peel,USA,M,58,35-39,0.380937500000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,75,Finisher,sarah lavender-smith,USA,F,17,45-49,0.382152777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,76,Finisher,annie rutledge,USA,F,18,35-39,0.383472222222222,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,77,Finisher,matt gunderson,USA,M,59,50-54,0.384305555555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,78,Finisher,makiko yamashita,JPN,F,19,40-44,0.385543981481482,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,79,Finisher,matthew keyes,USA,M,60,40-44,0.386307870370370,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,80,Finisher,gary lindberg,USA,M,61,45-49,0.386736111111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,81,Finisher,willem van dam,USA,M,62,50-54,0.388055555555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,82,Finisher,frederick leach,USA,M,63,35-39,0.388148148148148,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,83,Finisher,christopher thomas,USA,M,64,45-49,0.389618055555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,84,Finisher,bryan weathers,USA,M,65,35-39,0.389976851851852,Lake Sonoma 50,"Healdsburg, CA",50M
